,Vehicle_ID,Frame_ID,Tot_Frames,Epoch_ms,Local_X,Local_Y,Global_X,Global_Y,Veh_Len,Veh_Wid,Veh_Class,Veh_Velocity,Vehicle_Acc,Lane_ID,Org_Zone,Dest_Zone,Intersection,Section,Direction,Movement,Preceding_Veh,Following_Veh,Spacing,Headway
65995,200,2698,1712,1163300100,26.848000000000003,1968.645,2230831.828,1377431.965,16.5,8.5,2,11.18,0.0,0,123,214,5,0,2,1,0,0,0.0,0.0
70858,239,1367,1347,1163167000,10.074,167.15099999999998,2230530.934,1375698.321,33.0,7.0,3,41.94,0.0,3,102,214,1,0,2,3,0,0,0.0,0.0
71102,239,1611,1347,1163191400,2.9610000000000003,648.81,2230572.4069999997,1376178.532,33.0,7.0,3,6.73,-0.69,0,102,214,2,0,2,1,0,0,0.0,0.0
71468,239,1977,1347,1163228000,17.820999999999998,1183.9180000000001,2230823.375,1376643.0690000001,33.0,7.0,3,12.7,-0.72,0,102,214,3,0,2,1,0,0,0.0,0.0
71597,239,2106,1347,1163240900,19.36,1589.558,2230853.641,1377050.677,33.0,7.0,3,34.11,12.27,0,102,214,4,0,2,1,0,0,0.0,0.0
72147,239,2656,1347,1163295900,16.752,1975.0529999999999,2230820.94,1377436.91,33.0,7.0,3,14.47,0.0,0,102,214,5,0,2,1,0,0,0.0,0.0
72220,240,1396,1160,1163169900,13.328,144.898,2230530.252,1375676.015,24.0,7.0,2,42.81,-10.02,0,101,215,1,0,2,1,0,0,0.0,0.0
72488,240,1664,1160,1163196700,4.204,649.956,2230573.832,1376179.39,24.0,7.0,2,13.44,-2.82,0,101,215,2,0,2,1,0,0,0.0,0.0
72862,240,2038,1160,1163234100,16.774,1184.651,2230822.741,1376644.1609999998,24.0,7.0,2,22.68,-1.19,0,101,215,3,0,2,1,0,0,0.0,0.0
72991,240,2167,1160,1163247000,15.372,1587.29,2230849.589,1377048.428,24.0,7.0,2,34.51,2.42,0,101,215,4,0,2,1,0,0,0.0,0.0
73134,240,2310,1160,1163261300,4.811,1980.8929999999998,2230808.27,1377441.283,24.0,7.0,2,8.51,-11.22,0,101,215,5,0,2,2,0,0,0.0,0.0
74256,247,1445,1331,1163174800,15.716,141.52700000000002,2230532.082,1375672.515,26.0,7.0,3,44.11,4.32,0,101,214,1,0,2,1,0,0,0.0,0.0
74524,247,1713,1331,1163201600,4.868,651.058,2230574.7,1376180.416,26.0,7.0,3,28.09,2.1,0,101,214,2,0,2,1,0,0,0.0,0.0
74870,247,2059,1331,1163236200,13.793,1183.065,2230819.335,1376643.843,26.0,7.0,3,31.5,4.12,0,101,214,3,0,2,1,0,0,0.0,0.0
74991,247,2180,1331,1163248300,16.524,1589.6629999999998,2230850.716,1377050.812,26.0,7.0,3,34.99,2.34,0,101,214,4,0,2,1,0,0,0.0,0.0
75542,247,2731,1331,1163303400,14.841,1975.7620000000002,2230818.9590000003,1377437.331,26.0,7.0,3,21.19,2.36,0,101,214,5,0,2,1,0,0,0.0,0.0
76705,252,1480,1350,1163178300,22.169,145.845,2230539.215,1375675.59,21.0,6.0,2,51.45,-10.02,0,101,213,1,0,2,1,0,0,0.0,0.0
76869,252,1644,1350,1163194700,13.777999999999999,649.461,2230583.195,1376177.3169999998,21.0,6.0,2,22.27,-9.74,0,101,213,2,0,2,1,0,0,0.0,0.0
77306,252,2081,1350,1163238400,25.224,1187.039,2230831.394,1376643.081,21.0,6.0,2,23.52,1.18,0,101,213,3,0,2,1,0,0,0.0,0.0
77452,252,2227,1350,1163253000,27.413,1589.257,2230861.668,1377050.501,21.0,6.0,2,28.84,10.02,0,101,213,4,0,2,1,0,0,0.0,0.0
78032,252,2807,1350,1163311000,36.219,1964.021,2230841.75,1377428.701,21.0,6.0,2,18.24,1.04,0,101,213,5,0,2,3,0,0,0.0,0.0
78054,253,1524,1329,1163182700,16.397000000000002,143.483,2230533.122,1375674.365,26.6,7.0,3,51.4,4.97,0,101,214,1,0,2,1,0,0,0.0,0.0
78259,253,1729,1329,1163203200,6.002999999999999,650.15,2230575.663,1376179.33,26.6,7.0,3,34.47,3.98,0,101,214,2,0,2,1,0,0,0.0,0.0
78606,253,2076,1329,1163237900,11.159,1182.874,2230816.831,1376644.685,26.6,7.0,3,26.64,3.23,0,101,214,3,0,2,1,0,0,0.0,0.0
78744,253,2214,1329,1163251700,16.674,1587.895,2230850.943,1377048.9730000002,26.6,7.0,3,26.41,10.02,0,101,214,4,0,2,1,0,0,0.0,0.0
79331,253,2801,1329,1163310400,14.057,1976.3120000000001,2230818.099,1377437.771,26.6,7.0,3,19.62,-1.7,0,101,214,5,0,2,1,0,0,0.0,0.0
82437,256,2212,2143,1163251500,13.751,141.893,2230530.099,1375672.805,23.0,7.0,2,10.07,9.12,0,101,214,1,0,2,1,0,0,0.0,0.0
82641,256,2416,2143,1163271900,5.968,650.45,2230575.662,1376179.6369999999,23.0,7.0,2,20.87,4.22,0,101,214,2,0,2,1,0,0,0.0,0.0
83111,256,2886,2143,1163318900,17.283,1183.425,2230822.6890000002,1376642.825,23.0,7.0,2,0.59,0.0,0,101,214,3,0,2,1,0,0,0.0,0.0
83281,256,3056,2143,1163335900,21.314,1587.766,2230855.614,1377049.023,23.0,7.0,2,34.76,-10.74,0,101,214,4,0,2,1,0,0,0.0,0.0
83399,256,3174,2143,1163347700,16.230999999999998,1974.977,2230820.434,1377436.765,23.0,7.0,2,9.02,0.46,0,101,214,5,0,2,1,0,0,0.0,0.0
84012,261,1678,1235,1163198100,9.922,217.96900000000002,2230539.703,1375748.333,16.0,8.5,2,17.38,11.2,0,123,214,1,0,2,2,0,0,0.0,0.0
84195,261,1861,1235,1163216400,4.76,648.691,2230574.196,1376178.312,16.0,8.5,2,4.45,-11.16,0,123,214,2,0,2,1,0,0,0.0,0.0
84884,261,2550,1235,1163285300,13.142000000000001,1185.083,2230819.516,1376645.957,16.0,8.5,2,35.93,4.53,0,123,214,3,0,2,1,0,0,0.0,0.0
85008,261,2674,1235,1163297700,19.427,1588.714,2230853.673,1377049.895,16.0,8.5,2,21.93,12.27,0,123,214,4,0,2,1,0,0,0.0,0.0
85178,261,2844,1235,1163314700,15.715,1974.9270000000001,2230819.935,1377436.6269999999,16.0,8.5,2,30.03,-2.3,0,123,214,5,0,2,1,0,0,0.0,0.0
85760,262,2197,1240,1163250000,22.913,143.747,2230539.464,1375673.019,20.0,7.0,2,5.0,8.8,0,101,214,1,0,2,1,0,0,0.0,0.0
85951,262,2388,1240,1163269100,14.061,649.004,2230583.397,1376176.854,20.0,7.0,2,17.39,-0.66,0,101,214,2,0,2,1,0,0,0.0,0.0
86097,262,2534,1240,1163283700,23.791,1187.164,2230830.142,1376643.7719999999,20.0,7.0,2,42.18,-4.35,0,101,214,3,0,2,1,0,0,0.0,0.0
86224,262,2661,1240,1163296400,29.69,1587.9160000000002,2230863.9080000003,1377049.255,20.0,7.0,2,9.74,11.58,0,101,214,4,0,2,1,0,0,0.0,0.0
86421,262,2858,1240,1163316100,26.273000000000003,1971.504,2230830.8540000003,1377434.737,20.0,7.0,2,33.78,3.24,0,101,214,5,0,2,1,0,0,0.0,0.0
86457,263,1666,1617,1163196900,-12.265999999999998,2068.8160000000003,2230777.975,1377525.38,19.1,6.5,2,20.7,0.0,1,114,201,5,0,4,1,255,0,684.05,33.05
86575,263,1784,1617,1163208700,-4.762,1649.911,2230828.518,1377110.769,19.1,6.5,2,42.89,-3.41,0,114,201,4,0,4,1,0,0,0.0,0.0
86801,263,2010,1617,1163231300,-15.710999999999999,1242.09,2230813.143,1376707.5219999999,19.1,6.5,2,31.21,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
87217,263,2427,1617,1163273000,-12.305,777.2189999999999,2230581.239,1376309.126,19.1,6.5,2,14.52,-3.27,0,114,201,2,0,4,1,0,0,0.0,0.0
88022,263,3232,1617,1163353500,-14.163,234.054,2230518.797,1375768.325,19.1,6.5,2,17.94,-10.24,0,114,201,1,0,4,1,0,0,0.0,0.0
89161,269,1710,868,1163201300,-22.557,2067.7039999999997,2230767.976,1377522.707,21.0,6.0,2,24.93,0.0,2,114,201,5,0,4,1,249,0,1588.91,63.73
89259,269,1808,868,1163211100,-11.82,1647.896,2230821.4930000002,1377108.586,21.0,6.0,2,51.43,2.45,0,114,201,4,0,4,1,0,0,0.0,0.0
89413,269,1962,868,1163226500,-22.613000000000003,1245.548,2230806.588,1376710.5080000001,21.0,6.0,2,9.69,12.27,0,114,201,3,0,4,1,0,0,0.0,0.0
89834,269,2383,868,1163268600,-24.976,777.319,2230569.4469999997,1376313.869,21.0,6.0,2,0.32,-5.12,0,114,201,2,0,4,1,0,0,0.0,0.0
89986,269,2535,868,1163283800,-23.208000000000002,232.1,2230509.5209999997,1375767.833,21.0,6.0,2,29.45,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
90029,270,1711,823,1163201400,-13.203,2071.598,2230776.624,1377527.986,17.0,5.5,2,30.46,0.0,1,114,223,5,0,4,1,263,0,132.31,4.34
90114,270,1796,823,1163209900,-13.838,1650.507,2230819.4359999998,1377111.1530000002,17.0,5.5,2,51.32,3.03,0,114,223,4,0,4,1,0,0,0.0,0.0
90267,270,1949,823,1163225200,-24.275,1243.14,2230804.9790000003,1376711.01,17.0,5.5,2,35.22,10.83,0,114,223,3,0,4,1,0,0,0.0,0.0
90672,270,2354,823,1163265700,-23.776,777.3539999999999,2230570.804,1376313.905,17.0,5.5,2,0.1,0.0,0,114,223,2,0,4,1,0,0,0.0,0.0
90835,270,2517,823,1163282000,-25.204,232.459,2230507.603,1375768.445,17.0,5.5,2,33.16,-11.4,0,114,223,1,0,4,3,0,0,0.0,0.0
91379,275,1743,1563,1163204600,-12.239,2070.161,2230777.796,1377526.7140000002,18.0,6.5,2,24.11,0.0,1,114,201,5,0,4,1,270,0,124.02,5.14
91502,275,1866,1563,1163216900,-3.807,1652.386,2230829.423,1377113.2119999998,18.0,6.5,2,32.03,-1.29,0,114,201,4,0,4,1,0,0,0.0,0.0
91676,275,2040,1563,1163234300,-14.800999999999998,1241.425,2230813.934,1376706.5990000002,18.0,6.5,2,32.95,12.27,0,114,201,3,0,4,1,0,0,0.0,0.0
92079,275,2443,1563,1163274600,-14.068,777.503,2230579.774,1376310.142,18.0,6.5,2,14.18,-5.18,0,114,201,2,0,4,1,0,0,0.0,0.0
92897,275,3261,1563,1163356400,-13.069,232.99400000000003,2230519.691,1375767.1069999998,18.0,6.5,2,25.36,-10.02,0,114,201,1,0,4,1,0,0,0.0,0.0
94096,290,1815,1424,1163211800,-21.704,2062.117,2230769.674,1377517.3159999999,17.0,7.0,2,21.34,0.0,2,114,223,5,0,4,1,270,0,514.22,24.1
94236,290,1955,1424,1163225800,-12.715,1652.4170000000001,2230820.518,1377112.96,17.0,7.0,2,31.24,5.31,0,114,223,4,0,4,1,0,0,0.0,0.0
94361,290,2080,1424,1163238300,-23.927,1244.103,2230805.394,1376711.471,17.0,7.0,2,50.7,10.02,0,114,223,3,0,4,1,0,0,0.0,0.0
94722,290,2441,1424,1163274400,-23.43,777.383,2230570.884,1376313.2859999998,17.0,7.0,2,4.85,-12.27,0,114,223,2,0,4,1,0,0,0.0,0.0
95479,290,3198,1424,1163350100,-24.476999999999997,233.593,2230508.582,1375769.7959999999,17.0,7.0,2,1.83,0.0,0,114,223,1,0,4,3,0,0,0.0,0.0
95703,296,1840,1449,1163214300,-13.128,2064.996,2230777.708,1377521.4730000002,18.0,7.0,2,34.75,0.0,1,114,223,5,0,4,1,280,0,217.51,6.26
95829,296,1966,1449,1163226900,-3.49,1650.231,2230829.785,1377111.108,18.0,7.0,2,31.35,6.24,0,114,223,4,0,4,1,0,0,0.0,0.0
95952,296,2089,1449,1163239200,-15.212,1239.241,2230813.747,1376705.5159999998,18.0,7.0,2,46.86,-10.02,0,114,223,3,0,4,1,0,0,0.0,0.0
96327,296,2464,1449,1163276700,-11.144,776.4839999999999,2230581.8340000003,1376307.7119999998,18.0,7.0,2,19.4,10.02,0,114,223,2,0,4,1,0,0,0.0,0.0
97130,296,3267,1449,1163357000,-23.324,233.16400000000002,2230509.594,1375768.9019999998,18.0,7.0,2,20.73,-10.43,0,114,223,1,0,4,3,0,0,0.0,0.0
97294,307,2025,1018,1163232800,7.954,196.229,2230533.951,1375727.32,18.0,8.5,2,2.27,-0.09,0,123,214,1,0,2,2,0,0,0.0,0.0
97657,307,2388,1018,1163269100,4.512,649.1030000000001,2230573.989,1376178.555,18.0,8.5,2,9.76,-1.19,0,123,214,2,0,2,1,0,0,0.0,0.0
97841,307,2572,1018,1163287500,10.35,1184.3519999999999,2230816.6580000003,1376646.361,18.0,8.5,2,37.5,3.37,0,123,214,3,0,2,1,0,0,0.0,0.0
97983,307,2714,1018,1163301700,17.878,1587.489,2230852.116,1377048.6530000002,18.0,8.5,2,19.23,5.36,0,123,214,4,0,2,1,0,0,0.0,0.0
98145,307,2876,1018,1163317900,15.555,1977.2779999999998,2230819.452,1377438.947,18.0,8.5,2,29.59,-2.41,0,123,214,5,0,2,1,0,0,0.0,0.0
98183,308,1900,1237,1163220300,-10.14,2063.5789999999997,2230780.878,1377520.53,20.2,7.0,2,21.2,0.0,1,114,202,5,0,4,1,299,0,156.96,7.4
98318,308,2035,1237,1163233800,-4.081,1649.369,2230829.208,1377110.2419999999,20.2,7.0,2,37.17,2.52,0,114,202,4,0,4,1,0,0,0.0,0.0
98422,308,2139,1237,1163244200,-16.152,1238.254,2230812.455,1376704.866,20.2,7.0,2,50.26,-10.02,0,114,202,3,0,4,1,0,0,0.0,0.0
98587,308,2304,1237,1163260700,-1.473,777.25,2230591.637,1376305.7140000002,20.2,7.0,2,12.4,-1.94,0,114,202,2,0,4,1,0,0,0.0,0.0
99377,308,3094,1237,1163339700,-3.628,235.06400000000002,2230529.3419999997,1375767.45,20.2,7.0,2,13.38,-2.27,0,114,202,1,0,4,2,0,0,0.0,0.0
99433,310,1910,1430,1163221300,-23.384,2074.265,2230766.155,1377529.064,16.5,7.0,2,17.52,0.0,2,114,201,5,0,4,1,290,0,276.19,15.76
99586,310,2063,1430,1163236600,-11.877,1650.359,2230821.399,1377111.03,16.5,7.0,2,38.4,-2.88,0,114,201,4,0,4,1,0,0,0.0,0.0
99683,310,2160,1430,1163246300,-29.444000000000003,1239.893,2230800.295,1376710.24,16.5,7.0,2,51.36,-10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
100013,310,2490,1430,1163279300,-26.631999999999998,777.6610000000001,2230567.699,1376314.07,16.5,7.0,2,12.16,-10.02,0,114,201,2,0,4,1,0,0,0.0,0.0
100814,310,3291,1430,1163359400,-23.366999999999997,232.49099999999999,2230509.433,1375768.243,16.5,7.0,2,20.81,-10.77,0,114,201,1,0,4,1,0,0,0.0,0.0
100903,315,1943,1328,1163224600,-11.138,2060.25,2230780.401,1377517.0880000002,15.0,7.0,2,35.37,0.0,1,114,223,5,0,4,1,308,0,107.12,3.03
101016,315,2056,1328,1163235900,-4.138,1649.514,2230829.148,1377110.378,15.0,7.0,2,40.64,0.22,0,114,223,4,0,4,1,0,0,0.0,0.0
101098,315,2138,1328,1163244100,-27.651999999999997,1242.982,2230801.596,1376711.1919999998,15.0,7.0,2,51.34,12.27,0,114,223,3,0,4,1,0,0,0.0,0.0
101429,315,2469,1328,1163277200,-21.613000000000003,777.35,2230572.392,1376312.236,15.0,7.0,2,10.25,10.02,0,114,223,2,0,4,1,0,0,0.0,0.0
102201,315,3241,1328,1163354400,-28.774,232.60299999999998,2230504.182,1375769.595,15.0,7.0,2,13.59,-11.32,0,114,223,1,0,4,3,0,0,0.0,0.0
102246,318,1961,1198,1163226400,-12.940999999999999,2071.1929999999998,2230776.945,1377527.626,17.6,7.0,2,32.36,0.0,1,114,202,5,0,4,1,308,0,172.32,5.33
102374,318,2089,1198,1163239200,-3.4539999999999997,1650.6029999999998,2230829.815,1377111.5080000001,17.6,7.0,2,35.3,-1.74,0,114,202,4,0,4,1,0,0,0.0,0.0
102478,318,2193,1198,1163249600,-15.67,1239.69,2230813.458,1376706.009,17.6,7.0,2,50.43,-10.02,0,114,202,3,0,4,1,0,0,0.0,0.0
102683,318,2398,1198,1163270100,-2.72,776.885,2230590.429,1376305.7969999998,17.6,7.0,2,17.57,10.02,0,114,202,2,0,4,1,0,0,0.0,0.0
103401,318,3116,1198,1163341900,-4.84,234.59900000000002,2230528.067,1375767.205,17.6,7.0,2,14.77,3.12,0,114,202,1,0,4,2,0,0,0.0,0.0
103450,320,1976,1351,1163227900,-14.627,2065.133,2230776.206,1377521.38,15.0,7.0,2,34.98,0.0,1,114,201,5,0,4,1,315,0,117.37,3.36
103570,320,2096,1351,1163239900,-14.005,1649.0479999999998,2230819.2909999997,1377109.69,15.0,7.0,2,40.15,-6.68,0,114,201,4,0,4,1,0,0,0.0,0.0
103660,320,2186,1351,1163248900,-23.363000000000003,1243.335,2230805.85,1376710.646,15.0,7.0,2,51.67,10.02,0,114,201,3,0,4,1,0,0,0.0,0.0
103958,320,2484,1351,1163278700,-12.289000000000001,776.648,2230580.884,1376308.375,15.0,7.0,2,18.24,10.02,0,114,201,2,0,4,1,0,0,0.0,0.0
104759,320,3285,1351,1163358800,-12.769,234.298,2230520.164,1375768.05,15.0,7.0,2,24.76,-6.28,0,114,201,1,0,4,1,0,0,0.0,0.0
105155,334,2282,1741,1163258500,12.149000000000001,141.28,2230528.481,1375672.813,18.5,7.0,2,31.89,5.41,0,101,214,1,0,2,1,0,0,0.0,0.0
105349,334,2476,1741,1163277900,4.298,651.357,2230574.192,1376180.801,18.5,7.0,2,33.82,2.64,0,101,214,2,0,2,1,0,0,0.0,0.0
105911,334,3038,1741,1163334100,13.583,1182.461,2230818.9080000003,1376643.365,18.5,7.0,2,23.92,3.79,0,101,214,3,0,2,1,0,0,0.0,0.0
106031,334,3158,1741,1163346100,17.525,1587.3529999999998,2230851.832,1377048.427,18.5,7.0,2,35.46,12.27,0,101,214,4,0,2,1,0,0,0.0,0.0
106588,334,3715,1741,1163401800,15.843,1975.588,2230819.966,1377437.313,18.5,7.0,2,19.2,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
108085,337,2061,844,1163236400,9.482999999999999,206.665,2230537.288,1375737.323,14.0,8.0,2,17.77,-4.35,0,123,214,1,0,2,2,0,0,0.0,0.0
108263,337,2239,844,1163254200,14.755,648.0840000000001,2230583.976,1376176.2619999999,14.0,8.0,2,3.12,10.72,0,123,214,2,0,2,1,0,0,0.0,0.0
108542,337,2518,844,1163282100,22.993000000000002,1187.101,2230829.39,1376644.0269999998,14.0,8.0,2,41.88,4.5,0,123,214,3,0,2,1,0,0,0.0,0.0
108671,337,2647,844,1163295000,29.994,1587.759,2230864.216,1377049.0990000002,14.0,8.0,2,10.14,12.27,0,123,214,4,0,2,1,0,0,0.0,0.0
108868,337,2844,844,1163314700,25.057,1969.743,2230829.889,1377432.8159999999,14.0,8.0,2,31.34,11.2,0,123,214,5,0,2,1,0,0,0.0,0.0
109429,347,2291,1547,1163259400,20.671999999999997,145.477,2230537.5409999997,1375674.968,19.5,7.0,2,26.08,-1.98,0,101,214,1,0,2,1,0,0,0.0,0.0
109572,347,2434,1547,1163273700,16.4,648.347,2230585.7169999997,1376176.081,19.5,7.0,2,39.83,5.66,0,101,214,2,0,2,1,0,0,0.0,0.0
109750,347,2612,1547,1163291500,26.076,1185.92,2230831.762,1376641.725,19.5,7.0,2,3.51,0.03,0,101,214,3,0,2,1,0,0,0.0,0.0
110222,347,3084,1547,1163338700,29.085,1590.366,2230863.333,1377051.805,19.5,7.0,2,38.13,10.9,0,101,214,4,0,2,1,0,0,0.0,0.0
110341,347,3203,1547,1163350600,27.019000000000002,1968.339,2230832.002,1377431.959,19.5,7.0,2,5.2,-11.21,0,101,214,5,0,2,1,0,0,0.0,0.0
113301,357,2309,1290,1163261200,21.68,142.889,2230538.097,1375672.601,17.5,7.0,2,26.62,-11.18,0,101,215,1,0,2,1,0,0,0.0,0.0
113441,357,2449,1290,1163275200,13.015,651.346,2230582.812,1376179.449,17.5,7.0,2,45.8,-11.16,0,101,215,2,0,2,1,0,0,0.0,0.0
113966,357,2974,1290,1163327700,26.622,1186.048,2230832.336,1376641.549,17.5,7.0,2,13.25,12.27,0,101,215,3,0,2,1,0,0,0.0,0.0
114071,357,3079,1290,1163338200,16.719,1589.489,2230850.955,1377050.523,17.5,7.0,2,40.76,10.02,0,101,215,4,0,2,1,0,0,0.0,0.0
114478,357,3486,1290,1163378900,5.263,1981.3139999999999,2230808.727,1377441.32,17.5,7.0,2,10.41,11.21,0,101,215,5,0,2,2,0,0,0.0,0.0
115423,363,2292,1305,1163259500,5.782,227.237,2230537.256,1375758.227,19.5,7.0,2,33.24,0.0,3,102,215,1,0,2,3,0,0,0.0,0.0
115588,363,2457,1305,1163276000,4.928999999999999,648.861,2230574.355,1376178.244,19.5,7.0,2,27.69,-4.28,0,102,215,2,0,2,1,0,0,0.0,0.0
116152,363,3021,1305,1163332400,12.925,1183.9669999999999,2230818.857,1376644.895,19.5,7.0,2,20.83,12.27,0,102,215,3,0,2,1,0,0,0.0,0.0
116271,363,3140,1305,1163344300,7.727,1589.082,2230841.9269999997,1377050.138,19.5,7.0,2,36.4,-1.58,0,102,215,4,0,2,1,0,0,0.0,0.0
116644,363,3513,1305,1163381600,5.604,1980.785,2230809.122,1377441.0690000001,19.5,7.0,2,11.56,4.66,0,102,215,5,0,2,2,0,0,0.0,0.0
116724,366,2348,1457,1163265100,12.747,141.849,2230529.136,1375673.005,19.5,7.0,2,26.15,-10.35,0,101,214,1,0,2,1,0,0,0.0,0.0
116912,366,2536,1457,1163283900,2.5980000000000003,648.734,2230572.035,1376178.519,19.5,7.0,2,26.81,-3.86,0,101,214,2,0,2,1,0,0,0.0,0.0
117469,366,3093,1457,1163339600,17.0,1183.589,2230822.509,1376643.0980000002,19.5,7.0,2,23.56,5.17,0,101,214,3,0,2,1,0,0,0.0,0.0
117600,366,3224,1457,1163352700,18.508,1589.281,2230852.794,1377050.356,19.5,7.0,2,35.15,10.02,0,101,214,4,0,2,1,0,0,0.0,0.0
118109,366,3733,1457,1163403600,15.386,1975.342,2230819.548,1377437.006,19.5,7.0,2,17.36,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
118200,370,2370,1390,1163267300,13.993,143.804,2230530.705,1375674.749,18.5,7.0,2,31.14,-10.61,0,101,214,1,0,2,1,0,0,0.0,0.0
118365,370,2535,1390,1163283800,14.324000000000002,649.665,2230583.79,1376177.429,18.5,7.0,2,40.59,-7.07,0,101,214,2,0,2,1,0,0,0.0,0.0
118836,370,3006,1390,1163330900,25.295,1186.4080000000001,2230831.2180000003,1376642.4919999999,18.5,7.0,2,18.52,4.84,0,101,214,3,0,2,1,0,0,0.0,0.0
118956,370,3126,1390,1163342900,28.339000000000002,1588.362,2230862.626,1377049.544,18.5,7.0,2,31.91,12.27,0,101,214,4,0,2,1,0,0,0.0,0.0
119510,370,3680,1390,1163398300,26.761,1969.52,2230831.62,1377432.82,18.5,7.0,2,13.11,0.03,0,101,214,5,0,2,1,0,0,0.0,0.0
119582,371,2380,1395,1163268300,22.413,146.632,2230539.482,1375676.1719999998,20.5,7.0,2,41.87,-11.2,0,101,214,1,0,2,1,0,0,0.0,0.0
119751,371,2549,1395,1163285200,13.107999999999999,649.844,2230582.616,1376177.812,20.5,7.0,2,37.74,-6.72,0,101,214,2,0,2,1,0,0,0.0,0.0
120230,371,3028,1395,1163333100,24.559,1187.393,2230830.933,1376643.67,20.5,7.0,2,21.71,-0.22,0,101,214,3,0,2,1,0,0,0.0,0.0
120356,371,3154,1395,1163345700,25.604,1589.964,2230859.839,1377051.215,20.5,7.0,2,37.23,6.04,0,101,214,4,0,2,1,0,0,0.0,0.0
120907,371,3705,1395,1163400800,25.21,1970.858,2230829.899,1377433.929,20.5,7.0,2,16.07,0.0,0,101,214,5,0,2,1,0,0,0.0,0.0
120990,373,2412,1437,1163271500,13.308,143.862,2230530.031,1375674.9440000001,20.5,7.0,2,36.62,-10.11,0,101,214,1,0,2,1,0,0,0.0,0.0
121160,373,2582,1437,1163288500,3.805,650.0930000000001,2230573.478,1376179.669,20.5,7.0,2,34.81,-2.89,0,101,214,2,0,2,1,0,0,0.0,0.0
121703,373,3125,1437,1163342800,16.143,1183.447,2230821.751,1376643.249,20.5,7.0,2,28.58,9.6,0,101,214,3,0,2,1,0,0,0.0,0.0
121831,373,3253,1437,1163355600,18.051,1588.527,2230852.114,1377049.646,20.5,7.0,2,35.95,12.27,0,101,214,4,0,2,1,0,0,0.0,0.0
122354,373,3776,1437,1163407900,17.137,1975.146,2230821.3030000003,1377437.04,20.5,7.0,2,24.61,1.64,0,101,214,5,0,2,1,0,0,0.0,0.0
124664,380,2423,1355,1163272600,22.423000000000002,144.127,2230539.0840000003,1375673.76,29.5,7.0,3,39.39,-10.02,0,101,214,1,0,2,1,0,0,0.0,0.0
124814,380,2573,1355,1163287600,14.56,650.288,2230584.126,1376177.997,29.5,7.0,3,40.76,-7.12,0,101,214,2,0,2,1,0,0,0.0,0.0
125292,380,3051,1355,1163335400,24.947,1187.303,2230831.256,1376643.437,29.5,7.0,3,21.57,-0.48,0,101,214,3,0,2,1,0,0,0.0,0.0
125428,380,3187,1355,1163349000,30.726,1588.104,2230864.994,1377049.314,29.5,7.0,3,26.29,10.02,0,101,214,4,0,2,1,0,0,0.0,0.0
125965,380,3724,1355,1163402700,27.344,1968.43,2230832.35,1377431.8180000002,29.5,7.0,3,20.99,-0.41,0,101,214,5,0,2,1,0,0,0.0,0.0
126785,388,2475,1183,1163277800,22.311999999999998,144.579,2230539.042,1375674.305,14.5,7.0,2,42.64,-10.87,0,101,215,1,0,2,1,0,0,0.0,0.0
126934,388,2624,1183,1163292700,11.453,650.9,2230581.164,1376179.1369999999,14.5,7.0,2,36.95,-5.89,0,101,215,2,0,2,1,0,0,0.0,0.0
127434,388,3124,1183,1163342700,24.706999999999997,1186.428,2230830.6780000003,1376642.718,14.5,7.0,2,21.36,5.32,0,101,215,3,0,2,1,0,0,0.0,0.0
127579,388,3269,1183,1163357200,17.531,1588.494,2230851.799,1377049.581,14.5,7.0,2,27.5,10.02,0,101,215,4,0,2,1,0,0,0.0,0.0
127864,388,3554,1183,1163385700,2.5639999999999996,1982.369,2230805.86,1377442.209,14.5,7.0,2,13.34,-2.38,0,101,215,5,0,2,2,0,0,0.0,0.0
127946,389,2499,1327,1163280200,24.186999999999998,146.517,2230541.256,1375675.871,16.0,6.0,2,38.66,-11.1,0,101,214,1,0,2,1,0,0,0.0,0.0
128100,389,2653,1327,1163295600,16.002,651.244,2230585.707,1376178.698,16.0,6.0,2,37.92,-6.86,0,101,214,2,0,2,1,0,0,0.0,0.0
128596,389,3149,1327,1163345200,26.396,1185.8310000000001,2230832.023,1376641.519,16.0,6.0,2,23.15,-0.08,0,101,214,3,0,2,1,0,0,0.0,0.0
128726,389,3279,1327,1163358200,30.924,1589.9470000000001,2230865.1769999997,1377051.2519999999,16.0,6.0,2,28.16,10.02,0,101,214,4,0,2,1,0,0,0.0,0.0
129215,389,3768,1327,1163407100,26.745,1969.1370000000002,2230831.641,1377432.457,16.0,6.0,2,30.21,11.26,0,101,214,5,0,2,1,0,0,0.0,0.0
129282,390,2508,1375,1163281100,12.28,143.342,2230528.92,1375674.639,14.5,6.5,2,35.0,-11.03,0,101,214,1,0,2,1,0,0,0.0,0.0
129444,390,2670,1375,1163297300,3.6069999999999998,650.3330000000001,2230573.324,1376179.918,14.5,6.5,2,33.12,-4.38,0,101,214,2,0,2,1,0,0,0.0,0.0
